"Awning_1","leaf_rolling","60134","3","","","","","","",
"Awning_1","leaf_angle","60135","1","","","","","","",
"Awning_1","leaf_rolling","60135","1","","","","","","",
"Awning_1","leaf_angle","60135","2","","","","","","",
"Awning_1","leaf_rolling","60135","2","","","","","","",
"Awning_1","leaf_angle","60135","3","","","","","","",
"Awning_1","leaf_rolling","60135","3","","","","","","",
"Awning_1","leaf_angle","60136","1","","","","","","",
"Awning_1","leaf_rolling","60136","1","","","","","","",
"Awning_1","leaf_angle","60136","2","","","","","","",
"Awning_1","leaf_rolling","60136","2","","","","","","",
"Awning_1","leaf_angle","60136","3","","","","","","",
"Awning_1","leaf_rolling","60136","3","","","","","","",
"Awning_1","leaf_angle","60137","1","","","","","","",
"Awning_1","leaf_rolling","60137","1","","","","","","",
"Awning_1","leaf_angle","60137","2","","","","","","",
"Awning_1","leaf_rolling","60137","2","","","","","","",
"Awning_1","leaf_angle","60137","3","","","","","","",
"Awning_1","leaf_rolling","60137","3","","","","","","",
"Awning_1","leaf_angle","60138","1","","","","","","",
"Awning_1","leaf_rolling","60138","1","","","","","","",
"Awning_1","leaf_angle","60138","2","","","","","","",
"Awning_1","leaf_rolling","60138","2","","","","","","",
"Awning_1","leaf_angle","60138","3","","","","","","",
"Awning_1","leaf_rolling","60138","3","","","","","","",
"Awning_1","leaf_angle","60139","1","","","","","","",
"Awning_1","leaf_rolling","60139","1","","","","","","",
"Awning_1","leaf_angle","60139","2","","","","","","",
"Awning_1","leaf_rolling","60139","2","","","","","","",
"Awning_1","leaf_angle","60139","3","","","","","","",
"Awning_1","leaf_rolling","60139","3","","","","","","",
"Awning_1","leaf_angle","60140","1","","","","","","",
"Awning_1","leaf_rolling","60140","1","","","","","","",
"Awning_1","leaf_angle","60140","2","","","","","","",
"Awning_1","leaf_rolling","60140","2","","","","","","",
"Awning_1","leaf_angle","60140","3","","","","","","",
"Awning_1","leaf_rolling","60140","3","","","","","","",
"Awning_1","leaf_angle","60141","1","","","","","","",
"Awning_1","leaf_rolling","60141","1","","","","","","",
"Awning_1","leaf_angle","60141","2","","","","","","",
"Awning_1","leaf_rolling","60141","2","","","","","","",
"Awning_1","leaf_angle","60141","3","","","","","","",
"Awning_1","leaf_rolling","60141","3","","","","","","",
"Awning_1","leaf_angle","60142","1","","","","","","",
"Awning_1","leaf_rolling","60142","1","","","","","","",
"Awning_1","leaf_angle","60142","2","","","","","","",
"Awning_1","leaf_rolling","60142","2","","","","","","",
"Awning_1","leaf_angle","60142","3","","","","","","",
"Awning_1","leaf_rolling","60142","3","","","","","","",
"Awning_1","leaf_angle","60143","1","","","","","","",
"Awning_1","leaf_rolling","60143","1","","","","","","",
"Awning_1","leaf_angle","60143","2","","","","","","",
"Awning_1","leaf_rolling","60143","2","","","","","","",
"Awning_1","leaf_angle","60143","3","","","","","","",
"Awning_1","leaf_rolling","60143","3","","","","","","",
"Awning_1","leaf_angle","60144","1","","","","","","",
"Awning_1","leaf_rolling","60144","1","","","","","","",
"Awning_1","leaf_angle","60144","2","","","","","","",
"Awning_1","leaf_rolling","60144","2","","","","","","",
"Awning_1","leaf_angle","60144","3","","","","","","",
"Awning_1","leaf_rolling","60144","3","","","","","","",
"Awning_1","leaf_angle","60145","1","","","","","","",
"Awning_1","leaf_rolling","60145","1","","","","","","",
"Awning_1","leaf_angle","60145","2","","","","","","",
"Awning_1","leaf_rolling","60145","2","","","","","","",
"Awning_1","leaf_angle","60145","3","","","","","","",
"Awning_1","leaf_rolling","60145","3","","","","","","",
"Awning_1","leaf_angle","60146","1","","","","","","",
"Awning_1","leaf_rolling","60146","1","","","","","","",
"Awning_1","leaf_angle","60146","2","","","","","","",
"Awning_1","leaf_rolling","60146","2","","","","","","",
"Awning_1","leaf_angle","60146","3","","","","","","",
"Awning_1","leaf_rolling","60146","3","","","","","","",
"Awning_1","leaf_angle","60147","1","","","","","","",
"Awning_1","leaf_rolling","60147","1","","","","","","",
"Awning_1","leaf_angle","60147","2","","","","","","",
"Awning_1","leaf_rolling","60147","2","","","","","","",
"Awning_1","leaf_angle","60147","3","","","","","","",
"Awning_1","leaf_rolling","60147","3","","","","","","",
"Awning_1","leaf_angle","60148","1","","","","","","",
"Awning_1","leaf_rolling","60148","1","","","","","","",
"Awning_1","leaf_angle","60148","2","","","","","","",
"Awning_1","leaf_rolling","60148","2","","","","","","",
"Awning_1","leaf_angle","60148","3","","","","","","",
"Awning_1","leaf_rolling","60148","3","","","","","","",
"Awning_1","leaf_angle","60149","1","","","","","","",
"Awning_1","leaf_rolling","60149","1","","","","","","",
"Awning_1","leaf_angle","60149","2","","","","","","",
"Awning_1","leaf_rolling","60149","2","","","","","","",
"Awning_1","leaf_angle","60149","3","","","","","","",
"Awning_1","leaf_rolling","60149","3","","","","","","",
"Awning_1","leaf_angle","60150","1","","","","","","",
"Awning_1","leaf_rolling","60150","1","","","","","","",
"Awning_1","leaf_angle","60150","2","","","","","","",
"Awning_1","leaf_rolling","60150","2","","","","","","",
"Awning_1","leaf_angle","60150","3","","","","","","",
"Awning_1","leaf_rolling","60150","3","","","","","","",
"Awning_1","leaf_angle","60151","1","","","","","","",
"Awning_1","leaf_rolling","60151","1","","","","","","",
"Awning_1","leaf_angle","60151","2","","","","","","",
"Awning_1","leaf_rolling","60151","2","","","","","","",
"Awning_1","leaf_angle","60151","3","","","","","","",
"Awning_1","leaf_rolling","60151","3","","","","","","",
"Awning_1","leaf_angle","60152","1","","","","","","",
"Awning_1","leaf_rolling","60152","1","","","","","","",
"Awning_1","leaf_angle","60152","2","","","","","","",
"Awning_1","leaf_rolling","60152","2","","","","","","",
"Awning_1","leaf_angle","60152","3","","","","","","",
"Awning_1","leaf_rolling","60152","3","","","","","","",
"Awning_1","leaf_angle","60153","1","","","","","","",
"Awning_1","leaf_rolling","60153","1","","","","","","",
"Awning_1","leaf_angle","60153","2","","","","","","",
"Awning_1","leaf_rolling","60153","2","","","","","","",
"Awning_1","leaf_angle","60153","3","","","","","","",
"Awning_1","leaf_rolling","60153","3","","","","","","",
"Awning_1","leaf_angle","60154","1","","","","","","",
"Awning_1","leaf_rolling","60154","1","","","","","","",
"Awning_1","leaf_angle","60154","2","","","","","","",
"Awning_1","leaf_rolling","60154","2","","","","","","",
"Awning_1","leaf_angle","60154","3","","","","","","",
"Awning_1","leaf_rolling","60154","3","","","","","","",
"Awning_1","leaf_angle","60155","1","","","","","","",
"Awning_1","leaf_rolling","60155","1","","","","","","",
"Awning_1","leaf_angle","60155","2","","","","","","",
"Awning_1","leaf_rolling","60155","2","","","","","","",
"Awning_1","leaf_angle","60155","3","","","","","","",
